Model,Function,Dim,Run,N_samples,MSE,MAE,TIME
SESM,Zakharov,2,3,256,586000.0625,111.24434661865234,41.30580282211304
SESM,Zakharov,2,4,256,58408.75390625,44.94328689575195,43.16128349304199
SESM,Zakharov,2,5,256,109133.6796875,45.4856071472168,44.30551362037659
SESM,Zakharov,2,6,256,22709.494140625,36.90231704711914,43.237706422805786
SESM,Zakharov,2,7,256,1084474.375,138.14813232421875,42.18134522438049
SESM,Zakharov,2,8,256,82460.9375,57.31226348876953,44.284340143203735
SESM,Zakharov,2,9,256,258717.828125,64.70986938476562,42.63654112815857
SESM,Zakharov,2,10,256,23532.2578125,29.35542869567871,44.070040702819824
SESM,Zakharov,2,11,256,27316.74609375,45.65852355957031,43.505043506622314
SESM,Zakharov,2,12,256,100513.65625,55.420188903808594,43.71042084693909
SESM,Zakharov,2,13,256,79696.6875,49.46469497680664,43.386035680770874
SESM,Zakharov,2,14,256,61878.77734375,52.860313415527344,40.81756377220154
SESM,Zakharov,2,15,256,55058.92578125,41.6099739074707,43.720911741256714
SESM,Zakharov,2,16,256,42869.36328125,58.468135833740234,41.97010397911072
SESM,Zakharov,2,17,256,65300.6640625,51.539119720458984,43.28222918510437
SESM,Zakharov,2,18,256,7640.4208984375,28.370437622070312,41.59111285209656
SESM,Zakharov,2,19,256,66526.5703125,41.20165252685547,43.90509033203125
SESM,Zakharov,2,20,256,43931.36328125,34.1716194152832,43.902541160583496
SESM,Zakharov,2,1,1024,5366.306640625,18.68118667602539,40.87146711349487
SESM,Zakharov,2,2,1024,9148.826171875,24.203094482421875,43.68146753311157
SESM,Zakharov,2,3,1024,23047.630859375,26.649219512939453,42.77053165435791
SESM,Zakharov,2,4,1024,39907.62109375,36.97555160522461,43.91231298446655
SESM,Zakharov,2,5,1024,25677.302734375,28.249774932861328,45.28428339958191
SESM,Zakharov,2,6,1024,6043.67919921875,21.105756759643555,43.89555621147156
SESM,Zakharov,2,7,1024,40621.80078125,32.599632263183594,43.7700674533844
SESM,Zakharov,2,8,1024,3110.739501953125,22.259912490844727,43.22822070121765
SESM,Zakharov,2,9,1024,3177.814697265625,18.609506607055664,42.06326079368591
SESM,Zakharov,2,10,1024,27208.626953125,28.928430557250977,39.17453193664551
SESM,Zakharov,2,11,1024,9774.6611328125,24.69614601135254,37.50969052314758
SESM,Zakharov,2,12,1024,37429.40625,30.657957077026367,37.665924072265625
SESM,Zakharov,2,13,1024,17660.53125,27.803258895874023,43.60418486595154
SESM,Zakharov,2,14,1024,34342.23046875,30.9329776763916,43.51600241661072
SESM,Zakharov,2,15,1024,47377.3359375,29.8555850982666,42.24132752418518
SESM,Zakharov,2,16,1024,3458.45068359375,23.064899444580078,43.47527241706848
SESM,Zakharov,2,17,1024,5628.86767578125,29.049650192260742,41.327834606170654
SESM,Zakharov,2,18,1024,4590.6328125,21.102943420410156,37.40835499763489
SESM,Zakharov,2,19,1024,11823.453125,29.33574104309082,43.55369520187378
SESM,Zakharov,2,20,1024,25441.654296875,25.495319366455078,35.97599649429321
SVR,Zakharov,2,1,4,62309112.085423864,4317.753187614774,0.0012776851654052734
SVR,Zakharov,2,2,4,75575573.88720754,4108.646722655172,0.0006895065307617188
SVR,Zakharov,2,3,4,74473049.27175704,4066.2960553736852,0.0008800029754638672
SVR,Zakharov,2,4,4,129077954.8526336,10642.101784212782,0.0008678436279296875
SVR,Zakharov,2,5,4,310611896.1390936,16944.641140751468,0.0008194446563720703
SVR,Zakharov,2,6,4,70840148.42302859,4015.733750966043,0.001039743423461914
SVR,Zakharov,2,7,4,68570269.41212761,4044.069839308392,0.0008945465087890625
SVR,Zakharov,2,8,4,73478502.38098718,4044.321443026589,0.0012917518615722656
SVR,Zakharov,2,9,4,71755730.93944465,4023.2577573201283,0.0013737678527832031
SVR,Zakharov,2,10,4,64613062.619229026,4141.326781115798,0.0012269020080566406
SVR,Zakharov,2,11,4,70129479.09275901,4009.0180683697,0.0011904239654541016
SVR,Zakharov,2,12,4,73833938.93976529,4051.460499782566,0.0010237693786621094
SVR,Zakharov,2,13,4,71803088.20343919,4021.676243826788,0.0010523796081542969
SVR,Zakharov,2,14,4,72904319.66757217,4035.0851998228313,0.0010285377502441406
SVR,Zakharov,2,15,4,65947655.44435393,6534.8824020683305,0.000942230224609375
SVR,Zakharov,2,16,4,76020432.87365356,4130.4259757291,0.0008976459503173828
SVR,Zakharov,2,17,4,74947309.8848302,4083.505462102452,0.0008206367492675781
SVR,Zakharov,2,18,4,75802654.66084883,4119.269798814573,0.0009655952453613281
SVR,Zakharov,2,19,4,75754054.51243378,4115.738450580174,0.0009407997131347656
SVR,Zakharov,2,20,4,68759172.47233433,6859.232278947903,0.0009121894836425781
SVR,Zakharov,2,1,16,65886775.50156347,4052.102237408542,0.0010213851928710938
SVR,Zakharov,2,2,16,73051777.56135547,4016.758296190963,0.0010166168212890625
SVR,Zakharov,2,3,16,68195614.22608234,4026.9767255112424,0.00098419189453125
SVR,Zakharov,2,4,16,61477993.698205076,4252.856193764224,0.0009894371032714844
SVR,Zakharov,2,5,16,61987047.726582736,4110.667625369053,0.0009591579437255859
SVR,Zakharov,2,6,16,73186969.55160923,4030.150359651683,0.0010116100311279297
SVR,Zakharov,2,7,16,68969669.99453679,4023.0157335684016,0.0009844303131103516
SVR,Zakharov,2,8,16,71880668.16202232,4019.3058903367087,0.0009746551513671875
SVR,Zakharov,2,9,16,71988291.38379776,4000.3966896464103,0.0010716915130615234
SVR,Zakharov,2,10,16,65574355.8515438,4035.915421170163,0.0008885860443115234
SVR,Zakharov,2,11,16,63217295.42393894,3978.6555520878806,0.000989675521850586
SVR,Zakharov,2,12,16,73712120.78106377,4040.013113096639,0.0008876323699951172
SVR,Zakharov,2,13,16,71350506.51499578,3994.1035766191594,0.0009007453918457031
SVR,Zakharov,2,14,16,72461258.99668598,4021.0865892864317,0.0009431838989257812
SVR,Zakharov,2,15,16,70253133.38064967,3980.3216869808166,0.0009489059448242188
SVR,Zakharov,2,16,16,75164943.24238494,4084.451942181287,0.0008914470672607422
SVR,Zakharov,2,17,16,66978616.344560914,3988.3380889080704,0.0008778572082519531
SVR,Zakharov,2,18,16,67541631.61368103,3969.26928201866,0.0008668899536132812
SVR,Zakharov,2,19,16,69738952.4059018,3999.7966765445435,0.0010066032409667969
SVR,Zakharov,2,20,16,60125537.28723186,4330.273073031595,0.000881195068359375
SVR,Zakharov,2,1,64,61895035.42754471,3851.35503576084,0.0011188983917236328
SVR,Zakharov,2,2,64,67483075.57734482,3831.2348118535883,0.0010137557983398438
SVR,Zakharov,2,3,64,68515293.10613197,3905.1760699246524,0.0011012554168701172
SVR,Zakharov,2,4,64,60467154.875464134,3964.9332570002407,0.0009691715240478516
SVR,Zakharov,2,5,64,64821259.394358896,3825.083110845651,0.0010519027709960938
SVR,Zakharov,2,6,64,67600772.48258753,3871.068201738011,0.00098419189453125
SVR,Zakharov,2,7,64,69319391.79565002,3893.200048699802,0.0010156631469726562
SVR,Zakharov,2,8,64,67946838.99556012,3850.4986095559375,0.0010731220245361328
SVR,Zakharov,2,9,64,63780220.63163926,3941.793249884455,0.0010831356048583984
SVR,Zakharov,2,10,64,66008825.215165794,3845.0537362996834,0.0010111331939697266
SVR,Zakharov,2,11,64,63724583.84902229,3795.6568943228053,0.0009961128234863281
SVR,Zakharov,2,12,64,66504387.08534092,3848.297806566117,0.0010745525360107422
SVR,Zakharov,2,13,64,67241560.68531406,3861.04979677947,0.0012218952178955078
SVR,Zakharov,2,14,64,68652143.33970374,3888.204236693222,0.0010156631469726562
SVR,Zakharov,2,15,64,67302022.01077235,3926.3842134412093,0.0013642311096191406
SVR,Zakharov,2,16,64,66347919.15498475,3834.0404870214506,0.0010180473327636719
SVR,Zakharov,2,17,64,64864147.54567749,3817.208212796943,0.0011632442474365234
SVR,Zakharov,2,18,64,64493656.98821675,3789.8633689232156,0.0010612010955810547
SVR,Zakharov,2,19,64,64713716.411938295,3803.795135420153,0.001123666763305664
SVR,Zakharov,2,20,64,62912168.24222622,3800.798346104467,0.0011246204376220703
SVR,Zakharov,2,1,256,53918566.50937087,3374.876381572783,0.0027704238891601562
SVR,Zakharov,2,2,256,57068369.792368576,3433.86428425402,0.0026352405548095703
SVR,Zakharov,2,3,256,58377213.33698122,3451.5171348985987,0.003075838088989258
SVR,Zakharov,2,4,256,55004387.16032046,3390.4381068814428,0.003186941146850586
SVR,Zakharov,2,5,256,56327620.341622494,3406.57760992125,0.002766847610473633
SVR,Zakharov,2,6,256,55785398.955553174,3412.749110780437,0.002775430679321289
SVR,Zakharov,2,7,256,58289157.29554487,3441.5748532227144,0.002964496612548828
SVR,Zakharov,2,8,256,56468884.42057739,3426.8413171735992,0.0028412342071533203
SVR,Zakharov,2,9,256,56665816.62967766,3439.3244189657553,0.0030121803283691406
SVR,Zakharov,2,10,256,56066697.96690007,3405.9008483004272,0.0033349990844726562
SVR,Zakharov,2,11,256,55485818.555086024,3401.912581913724,0.003265857696533203
SVR,Zakharov,2,12,256,58701654.54870483,3487.466632065801,0.0031218528747558594
SVR,Zakharov,2,13,256,57458614.83580796,3454.445398621957,0.003160715103149414
SVR,Zakharov,2,14,256,58495681.144188866,3462.2815861845,0.0029397010803222656
SVR,Zakharov,2,15,256,54457710.64905433,3393.9453879684074,0.0028541088104248047
SVR,Zakharov,2,16,256,59127177.604133494,3489.1960738829343,0.0027582645416259766
SVR,Zakharov,2,17,256,54734428.21785944,3384.087603301664,0.0028498172760009766
SVR,Zakharov,2,18,256,52611042.83695465,3308.8144008991294,0.0034873485565185547
SVR,Zakharov,2,19,256,52510461.51599106,3324.3672587724714,0.002988576889038086
SVR,Zakharov,2,20,256,53742960.16831442,3354.2003888065747,0.003232717514038086
SVR,Zakharov,2,1,1024,37827707.95235367,2567.6730531940334,0.022283554077148438
SVR,Zakharov,2,2,1024,39753104.70988613,2605.279589551146,0.023244619369506836
SVR,Zakharov,2,3,1024,40480079.010349974,2634.340798249937,0.0238955020904541
SVR,Zakharov,2,4,1024,39882234.799876794,2618.2124031040153,0.02411508560180664
SVR,Zakharov,2,5,1024,41341834.32617996,2667.6168166771713,0.02266860008239746
SVR,Zakharov,2,6,1024,38592168.8728116,2588.7333957395094,0.02130579948425293
SVR,Zakharov,2,7,1024,39429366.400913075,2612.296408848097,0.02455449104309082
SVR,Zakharov,2,8,1024,39301870.57011801,2603.4327685753055,0.023600339889526367
SVR,Zakharov,2,9,1024,37623607.455283985,2560.013264786416,0.023499250411987305
SVR,Zakharov,2,10,1024,40671965.37316489,2653.223570327049,0.022981643676757812
SVR,Zakharov,2,11,1024,39031949.374797046,2601.422484813728,0.0228729248046875
SVR,Zakharov,2,12,1024,41715135.36375781,2683.403432164989,0.022774934768676758
SVR,Zakharov,2,13,1024,40481102.153924264,2652.038205660221,0.02294301986694336
SVR,Zakharov,2,14,1024,39813968.4156359,2615.6413911649456,0.023923873901367188
SVR,Zakharov,2,15,1024,41156737.97245458,2657.775491992023,0.02467489242553711
SVR,Zakharov,2,16,1024,42664045.25553553,2708.158121334367,0.0223848819732666
SVR,Zakharov,2,17,1024,39298750.51915707,2596.3123359553283,0.02485203742980957
SVR,Zakharov,2,18,1024,36763018.753700584,2532.7852480935408,0.02376842498779297
SVR,Zakharov,2,19,1024,37853805.70145027,2548.4675340010776,0.023769617080688477
SVR,Zakharov,2,20,1024,37974287.52504989,2561.941058841969,0.023500680923461914
NN,Zakharov,3,1,8,4732764160.0,32482.31640625,1.165966510772705
NN,Zakharov,3,2,8,6654213120.0,35273.27734375,1.1279468536376953
NN,Zakharov,3,3,8,6836512256.0,35519.30078125,1.1439051628112793
NN,Zakharov,3,4,8,4862032896.0,46161.89453125,1.8336472511291504
NN,Zakharov,3,5,8,7965062656.0,66856.328125,1.1386821269989014
NN,Zakharov,3,6,8,5385118208.0,30464.50390625,1.1401090621948242
NN,Zakharov,3,7,8,4091513088.0,30242.595703125,1.1401903629302979
NN,Zakharov,3,8,8,6205321216.0,34765.9453125,1.2278616428375244
NN,Zakharov,3,9,8,10442270720.0,70148.125,1.1236791610717773
NN,Zakharov,3,10,8,5223237632.0,39227.765625,1.1378536224365234
NN,Zakharov,3,11,8,8448565760.0,61300.12109375,1.130352258682251
NN,Zakharov,3,12,8,5522800128.0,37872.3046875,1.143080711364746
NN,Zakharov,3,13,8,5530978816.0,31972.046875,1.9380059242248535
NN,Zakharov,3,14,8,4279253504.0,34888.76953125,0.8423678874969482
NN,Zakharov,3,15,8,3493079808.0,28751.30078125,0.8887190818786621
NN,Zakharov,3,16,8,5898887168.0,31101.771484375,0.9277968406677246
NN,Zakharov,3,17,8,7637543936.0,45458.64453125,0.9435274600982666
NN,Zakharov,3,18,8,4898811392.0,41028.41015625,0.8078324794769287
NN,Zakharov,3,19,8,5596689408.0,29807.544921875,0.8008589744567871
NN,Zakharov,3,20,8,5405126144.0,32487.537109375,0.8385818004608154
NN,Zakharov,3,1,64,302553920.0,5531.279296875,0.822944164276123
NN,Zakharov,3,2,64,661835392.0,9798.2861328125,0.8512039184570312
NN,Zakharov,3,3,64,954360064.0,7979.431640625,0.8321497440338135
NN,Zakharov,3,4,64,771420416.0,6287.9306640625,0.8125956058502197
NN,Zakharov,3,5,64,1580489216.0,13574.6376953125,0.8287293910980225
NN,Zakharov,3,6,64,172939584.0,4700.01220703125,0.845221996307373
NN,Zakharov,3,7,64,1334279680.0,8910.9365234375,0.9287517070770264
NN,Zakharov,3,8,64,719253504.0,10882.8896484375,0.8557510375976562
NN,Zakharov,3,9,64,250273120.0,6957.89794921875,0.7233750820159912
NN,Zakharov,3,10,64,541934528.0,10238.5009765625,0.7251002788543701
NN,Zakharov,3,11,64,283134400.0,4995.94873046875,0.7265949249267578
NN,Zakharov,3,12,64,1076700928.0,8216.60546875,0.7235476970672607
NN,Zakharov,3,13,64,286071392.0,5025.21044921875,0.7289836406707764
NN,Zakharov,3,14,64,710450432.0,11501.3115234375,0.7291738986968994
NN,Zakharov,3,15,64,1860495872.0,11630.658203125,0.7301273345947266
NN,Zakharov,3,16,64,962188800.0,11280.1630859375,0.7280406951904297
NN,Zakharov,3,17,64,366588576.0,7434.37939453125,0.7338387966156006
NN,Zakharov,3,18,64,1278257152.0,11523.5283203125,0.735314130783081
NN,Zakharov,3,19,64,833676864.0,11069.423828125,0.7394020557403564
NN,Zakharov,3,20,64,486154112.0,11727.5380859375,0.7325694561004639
NN,Zakharov,3,1,512,38876216.0,2025.8525390625,0.760460615158081
NN,Zakharov,3,2,512,133705992.0,2226.555908203125,0.7833328247070312
NN,Zakharov,3,3,512,38280820.0,3676.427978515625,0.7754418849945068
NN,Zakharov,3,4,512,12621305.0,1325.158203125,0.780381441116333
NN,Zakharov,3,5,512,58232216.0,2230.007568359375,0.7570362091064453
NN,Zakharov,3,6,512,22376784.0,1914.7510986328125,0.7655534744262695
NN,Zakharov,3,7,512,118345512.0,2202.587158203125,0.7390387058258057
NN,Zakharov,3,8,512,10478867.0,1639.9952392578125,0.7779197692871094
NN,Zakharov,3,9,512,8147244.5,1338.815185546875,0.9826548099517822
NN,Zakharov,3,10,512,49188616.0,2048.19921875,0.9511494636535645
NN,Zakharov,3,11,512,25517294.0,1522.226318359375,0.7869265079498291
NN,Zakharov,3,12,512,95630336.0,2465.50244140625,0.7830212116241455
NN,Zakharov,3,13,512,31199390.0,2562.09619140625,0.7592358589172363
NN,Zakharov,3,14,512,46421984.0,1629.945068359375,0.9311835765838623
NN,Zakharov,3,15,512,128840800.0,2128.52197265625,0.9658451080322266
NN,Zakharov,3,16,512,29568744.0,2021.621337890625,0.7536308765411377
NN,Zakharov,3,17,512,24885204.0,1517.3089599609375,0.9323868751525879
NN,Zakharov,3,18,512,28636294.0,2155.431640625,0.9513339996337891
NN,Zakharov,3,19,512,26243474.0,1246.2049560546875,0.9226696491241455
NN,Zakharov,3,20,512,16892184.0,2091.4365234375,0.9903614521026611
NN,Zakharov,3,1,4096,7119883.5,1253.6038818359375,1.168959617614746
NN,Zakharov,3,2,4096,10767352.0,1166.862548828125,1.1432156562805176
NN,Zakharov,3,3,4096,22855504.0,1642.22900390625,1.1241774559020996
NN,Zakharov,3,4,4096,9621580.0,1239.4027099609375,1.0919756889343262
NN,Zakharov,3,5,4096,9517459.0,1139.38916015625,1.1397652626037598
NN,Zakharov,3,6,4096,11529263.0,1155.757568359375,1.1143441200256348
NN,Zakharov,3,7,4096,10276051.0,1232.6507568359375,1.1174323558807373
NN,Zakharov,3,8,4096,7960829.0,1053.7564697265625,1.0879371166229248
NN,Zakharov,3,9,4096,13515026.0,1155.431396484375,1.1541824340820312
NN,Zakharov,3,10,4096,7715734.5,1404.433349609375,1.1426277160644531
NN,Zakharov,3,11,4096,13390828.0,1221.9783935546875,1.1099927425384521
NN,Zakharov,3,12,4096,16092290.0,1302.353515625,1.1102972030639648
NN,Zakharov,3,13,4096,11887125.0,1174.6785888671875,1.1137664318084717
NN,Zakharov,3,14,4096,8229875.5,1093.2911376953125,1.1089129447937012
NN,Zakharov,3,15,4096,10432160.0,920.7247924804688,1.1107051372528076
NN,Zakharov,3,16,4096,15741446.0,1819.0909423828125,1.128133773803711
NN,Zakharov,3,17,4096,16118486.0,1918.374267578125,1.1136095523834229
NN,Zakharov,3,18,4096,9785193.0,1270.354248046875,1.1044504642486572
NN,Zakharov,3,19,4096,8183843.0,1158.345703125,1.114309549331665
NN,Zakharov,3,20,4096,16883914.0,1116.1756591796875,1.0853981971740723
NN,Zakharov,3,1,32768,6910332.0,1043.43408203125,1.160865068435669
NN,Zakharov,3,2,32768,8011897.0,1146.4991455078125,0.9670755863189697
NN,Zakharov,3,3,32768,12354715.0,2196.04443359375,1.0213165283203125
NN,Zakharov,3,4,32768,28868170.0,4605.00927734375,1.1338069438934326
NN,Zakharov,3,5,32768,8330047.5,1175.3074951171875,1.1899704933166504
NN,Zakharov,3,6,32768,9599456.0,1150.325927734375,0.9501433372497559
NN,Zakharov,3,7,32768,8781682.0,1152.4169921875,0.9704182147979736
NN,Zakharov,3,8,32768,8830907.0,943.4662475585938,1.206171989440918
NN,Zakharov,3,9,32768,8368624.0,1120.143310546875,1.2060809135437012
NN,Zakharov,3,10,32768,8778081.0,962.9027709960938,1.2129013538360596
NN,Zakharov,3,11,32768,8906239.0,1244.0804443359375,0.9656844139099121
NN,Zakharov,3,12,32768,8585787.0,1143.4923095703125,1.027785062789917
NN,Zakharov,3,13,32768,9361145.0,1060.9427490234375,1.0742390155792236
NN,Zakharov,3,14,32768,9055798.0,959.1539306640625,1.041837215423584
NN,Zakharov,3,15,32768,8047682.0,995.0377807617188,0.9894561767578125
NN,Zakharov,3,16,32768,9800908.0,1203.6513671875,1.1842503547668457
NN,Zakharov,3,17,32768,9155182.0,1280.6236572265625,0.9963321685791016
NN,Zakharov,3,18,32768,9674614.0,1194.69189453125,1.0129427909851074
NN,Zakharov,3,19,32768,8615667.0,1106.3931884765625,1.1934585571289062
NN,Zakharov,3,20,32768,8307178.5,986.4730834960938,1.6353421211242676
PF,Zakharov,3,1,8,5655934226.070836,44913.8529612974,0.0016851425170898438
PF,Zakharov,3,2,8,6504295999.753008,36070.19371993474,0.0018267631530761719
PF,Zakharov,3,3,8,6784822081.383329,36154.374436205995,0.001650094985961914
PF,Zakharov,3,4,8,3023883610.801076,38238.222223420045,0.0017926692962646484
PF,Zakharov,3,5,8,12483065341.075209,76379.68862169729,0.002172708511352539
PF,Zakharov,3,6,8,5278281201.57275,38146.130030381966,0.0028028488159179688
PF,Zakharov,3,7,8,2826867054.78336,27367.67563631466,0.0017256736755371094
PF,Zakharov,3,8,8,6095048643.042894,36373.39104337674,0.0027191638946533203
PF,Zakharov,3,9,8,11598243526.33008,68873.61640457713,0.0017943382263183594
PF,Zakharov,3,10,8,35235003929.45066,106571.29492138248,0.0019032955169677734
PF,Zakharov,3,11,8,14578334136.748417,76265.2156958234,0.004286050796508789
PF,Zakharov,3,12,8,54603441376.37503,142464.64751800138,0.0017971992492675781
PF,Zakharov,3,13,8,5972415832.428584,37170.825339726296,0.0031578540802001953
PF,Zakharov,3,14,8,4289297270.621418,38854.302579522664,0.0020623207092285156
PF,Zakharov,3,15,8,5143649139.151488,42429.016486609034,0.0024056434631347656
PF,Zakharov,3,16,8,6970343670.674427,38174.019110479014,0.002148866653442383
PF,Zakharov,3,17,8,6806601704.763878,40530.300407227616,0.001968860626220703
PF,Zakharov,3,18,8,151726910272.3726,234072.1982345081,0.0019855499267578125
PF,Zakharov,3,19,8,9173376841.129948,47632.459709087154,0.0029506683349609375
PF,Zakharov,3,20,8,7981964758.437728,46074.49961237634,0.0022683143615722656
PF,Zakharov,3,1,64,975595265.3732016,19698.760250506042,0.0018777847290039062
PF,Zakharov,3,2,64,1174824961.426687,17972.98305214618,0.001955747604370117
PF,Zakharov,3,3,64,1323846537.414478,16699.99334868877,0.001863241195678711
